Date,Open,High,Low,Close,Adj Close,Volume
2018-04-09,1125.0,1125.8,1106.55,1111.25,50.00625,3601441
2018-04-10,1112.0,1124.5,1105.4,1113.4,50.103,4463029
2018-04-11,1118.0,1131.5,1116.5,1124.25,50.591249999999995,4512787
2018-04-12,1129.45,1172.75,1125.0,1162.6,52.31699999999999,8522183
2018-04-13,1174.0,1185.9,1150.25,1171.45,52.71525,10613519
2018-04-16,1102.0,1140.0,1102.0,1133.2,50.994,12372542
2018-04-17,1127.0,1127.4,1115.0,1125.2,50.634,5198970
2018-04-18,1122.85,1134.75,1113.85,1125.95,50.66775,5215190
2018-04-19,1124.0,1139.8,1123.1,1132.85,50.978249999999996,4262771
2018-04-20,1139.0,1193.7,1136.95,1178.45,53.03025,12136346
2018-04-23,1168.0,1214.4,1155.25,1187.7,53.4465,10915319
2018-04-24,1185.0,1196.4,1150.1,1154.5,51.9525,4263108
2018-04-25,1152.0,1171.0,1145.2,1160.35,52.21574999999999,5797089
2018-04-26,1174.0,1181.65,1160.0,1176.45,52.94025,5651042
2018-04-27,1180.0,1191.6,1174.2,1185.2,53.334,3831685
2018-04-30,1181.7,1207.95,1180.65,1199.5,53.9775,2755839
2018-05-02,1198.9,1201.6,1181.0,1197.05,53.86725,5147521
2018-05-03,1197.25,1204.7,1176.1,1182.55,53.214749999999995,2666115
2018-05-04,1185.0,1186.0,1155.0,1173.1,52.7895,3011684
2018-05-07,1181.25,1190.0,1175.5,1183.0,53.235,2319480
2018-05-08,1177.9,1177.9,1161.05,1165.55,52.449749999999995,2859278
2018-05-09,1167.5,1176.9,1163.0,1170.7,52.6815,1891752
2018-05-10,1176.0,1183.0,1162.85,1168.0,52.559999999999995,1591431
2018-05-11,1172.3,1183.2,1166.05,1180.75,53.13375,1655853
2018-05-14,1184.35,1191.5,1170.0,1189.3,53.518499999999996,2216047
2018-05-15,1188.1,1208.0,1188.1,1194.55,53.754749999999994,2805987
2018-05-16,1187.25,1198.0,1184.5,1189.95,53.54775,3102502
2018-05-17,1196.0,1197.45,1173.55,1182.9,53.2305,4759799
2018-05-18,1183.0,1186.55,1173.0,1183.2,53.244,3569830
2018-05-21,1179.55,1188.4,1170.0,1179.5,53.0775,4237660
2018-05-22,1175.0,1198.0,1173.9,1193.85,53.72324999999999,2818402
2018-05-23,1195.0,1207.65,1181.5,1184.9,53.3205,4769221
2018-05-24,1198.0,1227.55,1198.0,1221.0,54.945,4870285
2018-05-25,1230.1,1248.65,1220.8,1228.3,55.2735,4450719
2018-05-28,1231.0,1232.6,1206.0,1214.4,54.648,2869897
2018-05-29,1214.05,1226.55,1206.2,1216.7,54.7515,1694467
2018-05-30,1217.0,1228.75,1205.6,1211.7,54.5265,3161533
2018-05-31,1211.7,1242.0,1210.25,1231.8,55.431,9860170
2018-06-01,1230.4,1246.25,1217.2,1220.8,54.93599999999999,2499178
2018-06-04,1221.1,1243.0,1212.0,1239.4,55.773,2135078
2018-06-05,1242.0,1242.0,1217.0,1220.85,54.93825,2355431
2018-06-06,1225.2,1241.55,1220.05,1237.45,55.68525,2019092
2018-06-07,1238.0,1258.0,1238.0,1252.45,56.36025,3338113
2018-06-08,1248.0,1262.0,1246.05,1260.05,56.70225,3229939
2018-06-11,1265.55,1270.0,1255.05,1262.4,56.808,2585645
2018-06-12,1265.75,1271.25,1250.45,1258.5,56.6325,3919910
2018-06-13,1266.8,1284.0,1266.8,1274.8,57.36599999999999,2883464
2018-06-14,1253.0,1253.0,1234.1,1239.7,55.7865,3799424
2018-06-15,1237.0,1291.5,1235.0,1281.25,57.65625,9978880
2018-06-18,1284.0,1291.25,1262.35,1267.4,57.033,4107423
2018-06-19,1263.0,1263.4,1238.05,1241.6,55.87199999999999,3772850
2018-06-20,1248.5,1252.35,1238.0,1243.15,55.94175,2685901
2018-06-21,1245.95,1256.5,1236.0,1246.55,56.09475,2899395
2018-06-22,1243.0,1255.5,1241.2,1247.85,56.15324999999999,2171559
2018-06-25,1257.15,1278.8,1254.0,1272.45,57.26025,3865589
2018-06-26,1269.0,1283.9,1266.25,1277.85,57.503249999999994,2241752
2018-06-27,1283.95,1293.45,1265.6,1270.0,57.15,3476071
2018-06-28,1276.3,1298.0,1276.25,1289.6,58.032,5498409
2018-06-29,1298.05,1315.0,1283.25,1307.2,58.824,4983300
2018-07-02,1314.0,1340.0,1314.0,1334.7,60.0615,2415072
2018-07-03,1331.9,1357.9,1331.75,1353.75,60.918749999999996,4063726
2018-07-04,1352.05,1352.65,1338.85,1345.2,60.534,2512861
2018-07-05,1347.1,1347.25,1268.1,1284.0,57.78,8509951
2018-07-06,1290.25,1301.85,1269.0,1284.25,57.79125,5607678
2018-07-09,1297.0,1303.0,1279.05,1298.85,58.448249999999994,3322499
2018-07-10,1308.5,1315.45,1294.3,1301.4,58.563,2987244
2018-07-11,1317.55,1342.1,1291.35,1320.45,59.42025,5949916
2018-07-12,1326.1,1327.1,1284.45,1294.35,58.245749999999994,6636120
2018-07-13,1315.0,1331.6,1298.35,1317.4,59.283,9748079
2018-07-16,1317.4,1384.4,1287.7,1332.85,59.978249999999996,17672340
2018-07-17,1329.7,1349.5,1312.7,1327.9,59.755500000000005,5580845
2018-07-18,1339.8,1343.4,1314.0,1322.55,59.51474999999999,3459508
2018-07-19,1323.0,1331.9,1309.1,1316.7,59.2515,2559432
2018-07-20,1326.0,1367.15,1321.3,1348.1,60.6645,5852869
2018-07-23,1352.15,1368.0,1336.25,1355.95,61.01775,3837851
2018-07-24,1374.4,1382.4,1356.0,1377.15,61.97175,3086123
2018-07-25,1379.0,1393.8,1365.45,1383.75,62.26875,3468461
2018-07-26,1378.55,1390.4,1369.2,1373.25,61.79625,3681109
2018-07-27,1373.2,1389.0,1368.3,1373.45,61.80525,3246616
2018-07-30,1370.0,1373.0,1348.0,1351.0,60.794999999999995,3204985
2018-07-31,1348.55,1370.0,1335.55,1365.1,61.42949999999999,3971998
2018-08-01,1363.8,1368.45,1351.0,1354.05,60.932249999999996,2337853
2018-08-02,1359.6,1366.75,1350.15,1353.65,60.91425,2970371
2018-08-03,1366.2,1366.2,1356.0,1364.1,61.384499999999996,1985195
2018-08-06,1366.05,1375.0,1347.5,1360.65,61.22925,3089465
2018-08-07,1374.0,1379.95,1360.65,1367.95,61.55775,3675764
2018-08-08,1371.8,1372.5,1353.3,1362.75,61.32375,1996179
2018-08-09,1373.65,1389.45,1373.65,1379.95,62.09775,3204762
2018-08-10,1385.8,1389.0,1373.05,1385.45,62.34525,2389760
2018-08-13,1390.0,1409.85,1378.7,1408.75,63.39375,4989873
2018-08-14,1413.95,1424.55,1404.0,1408.3,63.37349999999999,3075660
2018-08-16,1414.95,1434.9,1411.25,1429.55,64.32974999999999,3313387
2018-08-17,1430.9,1437.65,1423.0,1430.35,64.36574999999999,3195204
2018-08-20,1388.0,1407.95,1373.5,1384.25,62.29125,8050938
2018-08-21,1390.0,1396.0,1373.75,1383.95,62.27775,4180741
2018-08-23,1393.0,1401.5,1385.35,1397.4,62.883,3858591
2018-08-24,1396.5,1401.9,1376.1,1378.3,62.0235,3526500
2018-08-27,1383.0,1419.95,1381.4,1415.4,63.693000000000005,3506475
2018-08-28,1417.2,1438.4,1411.5,1424.7,64.1115,3248445
2018-08-29,1433.6,1433.6,1405.15,1410.1,63.454499999999996,2823248
2018-08-30,1412.8,1421.55,1396.15,1416.2,63.729,5753981
2018-08-31,1425.1,1454.3,1421.1,1441.1,64.84949999999999,5437932
2018-09-03,1449.0,1467.9,1430.0,1434.25,64.54124999999999,5488164
2018-09-04,722.0,748.5,716.0,737.15,33.171749999999996,15370124
2018-09-05,741.95,744.05,725.4,729.9,32.8455,8658978
2018-09-06,732.55,735.5,724.1,727.15,32.72175,5598659
2018-09-07,734.35,735.15,723.8,732.8,32.976,6510605
2018-09-10,737.75,747.0,729.4,730.85,32.88825,5629871
2018-09-11,735.9,744.75,732.0,734.3,33.043499999999995,6963561
2018-09-12,744.4,746.5,736.25,742.9,33.430499999999995,4636617
2018-09-14,741.9,745.0,729.05,733.7,33.0165,7896514
2018-09-17,735.0,740.0,724.6,725.95,32.66775,5427054
2018-09-18,730.0,730.0,717.0,719.1,32.3595,7729732
2018-09-19,727.0,727.0,713.2,719.75,32.38875,4849498
2018-09-21,713.85,717.4,692.0,705.3,31.7385,14350769
2018-09-24,706.5,729.95,706.5,718.25,32.32125,8637881
2018-09-25,718.25,736.0,717.0,726.2,32.679,9602273
2018-09-26,731.2,731.85,712.0,717.85,32.30325,6599606
2018-09-27,722.0,730.8,717.45,724.8,32.616,14592616
2018-09-28,721.0,734.55,715.2,730.05,32.85225,7490031
2018-10-01,737.5,754.9,733.0,746.65,33.59925,8252398
2018-10-03,743.8,751.95,726.3,728.5,32.7825,7792464
2018-10-04,728.5,729.75,702.5,707.2,31.824,6173037
2018-10-05,713.0,731.5,709.3,724.6,32.607,8543578
2018-10-08,725.05,728.7,709.25,714.45,32.15025,7259306
2018-10-09,717.1,722.4,702.65,717.75,32.29875,6777212
2018-10-10,719.9,719.9,695.4,700.45,31.52025,8866251
2018-10-11,685.0,692.9,663.3,673.35,30.30075,10985897
2018-10-12,676.4,684.05,661.5,678.8,30.545999999999996,8909221
2018-10-15,688.6,705.0,681.5,698.8,31.445999999999998,6222176
2018-10-16,710.0,713.9,689.4,695.25,31.28625,11588963
2018-10-17,710.0,721.8,701.35,705.35,31.74075,20360697
2018-10-19,687.0,687.7,678.0,683.55,30.759749999999997,10421001
2018-10-22,688.7,695.05,673.8,679.95,30.59775,6672840
2018-10-23,675.95,682.0,653.3,657.6,29.592,9041701
2018-10-24,663.0,666.5,647.15,649.8,29.240999999999996,7058164
2018-10-25,643.0,656.35,636.25,648.75,29.193749999999998,8270469
2018-10-26,645.3,648.7,629.9,633.6,28.512,5464141
2018-10-29,633.7,650.55,631.5,644.75,29.013749999999998,7137446
2018-10-30,641.1,663.8,637.45,659.6,29.682,8793411
2018-10-31,663.9,692.95,663.05,686.4,30.887999999999998,11947995
2018-11-01,689.7,689.7,659.6,666.7,30.0015,5860244
2018-11-02,665.95,675.8,660.1,662.25,29.80125,6654067
2018-11-05,663.5,668.6,657.0,666.0,29.97,5799426
2018-11-06,667.9,675.0,660.65,666.45,29.99025,6975525
2018-11-07,673.0,677.5,672.0,675.5,30.397499999999997,758956
2018-11-09,679.0,679.0,655.5,659.5,29.6775,9694143
2018-11-12,666.0,676.4,662.3,664.2,29.889,7118080
2018-11-13,663.5,667.75,656.3,665.7,29.956500000000002,4137808
2018-11-14,665.7,665.7,640.5,653.2,29.394000000000002,7323026
2018-11-15,654.0,666.0,646.7,656.4,29.537999999999997,5513390
2018-11-16,659.9,662.5,644.2,650.85,29.28825,8583785
2018-11-19,659.0,662.0,649.25,651.7,29.3265,6018930
2018-11-20,651.7,656.0,640.1,641.4,28.863,5384830
2018-11-21,640.0,640.05,612.1,619.1,27.8595,14359086
2018-11-22,622.25,628.15,616.75,620.75,27.93375,6632975
2018-11-26,621.0,628.0,599.85,621.45,27.96525,15075209
2018-11-27,625.5,641.0,625.3,638.9,28.7505,12285851
2018-11-28,640.95,668.7,640.0,666.4,29.988,17719890
2018-11-29,671.0,674.9,658.8,661.05,29.747249999999998,13399070
2018-11-30,661.0,672.0,660.95,667.45,30.03525,10445773
2018-12-03,673.15,679.0,665.95,670.35,30.16575,8260890
2018-12-04,672.55,688.25,671.3,685.25,30.83625,7827923
2018-12-05,683.0,683.65,672.5,681.4,30.662999999999997,5177288
2018-12-06,676.1,685.45,664.55,668.5,30.0825,8039771
2018-12-07,672.0,685.75,665.6,682.8,30.725999999999996,5553948
2018-12-10,669.9,683.8,665.2,669.2,30.114,5121196
2018-12-11,669.2,681.9,660.6,674.5,30.3525,7120933
2018-12-12,677.1,680.65,670.6,678.5,30.5325,6926183
2018-12-13,682.0,700.0,680.0,697.75,31.39875,7521474
2018-12-14,697.45,713.7,694.4,706.05,31.772249999999996,9560576
2018-12-17,711.85,711.85,692.75,694.4,31.247999999999998,4778465
2018-12-18,686.5,686.5,674.55,676.6,30.447,8021298
2018-12-19,671.55,671.55,661.1,664.85,29.91825,8295459
2018-12-20,660.0,671.55,656.4,667.05,30.017249999999997,11705260
2018-12-21,659.5,659.5,643.45,646.2,29.079,12802132
2018-12-24,657.0,658.8,647.6,649.0,29.205,8379825
2018-12-26,647.0,647.0,637.35,644.05,28.982249999999997,6178552
2018-12-27,652.75,663.25,649.0,656.8,29.555999999999997,15333902
2018-12-28,663.35,663.5,653.3,656.95,29.56275,4736598
2018-12-31,660.0,662.0,655.8,658.95,29.65275,3373319
2019-01-01,660.95,666.3,654.15,665.05,29.927249999999997,2943390
2019-01-02,666.0,674.0,662.05,669.05,30.107249999999997,7416655
2019-01-03,672.0,677.0,663.1,669.15,30.111749999999997,6827249
2019-01-04,671.75,673.9,651.0,661.05,29.747249999999998,7889310
2019-01-07,665.0,673.6,661.5,671.7,30.2265,8046340
2019-01-08,674.95,677.45,668.55,670.05,30.152249999999995,8621545
2019-01-09,686.2,689.8,664.0,676.1,30.4245,18130292
2019-01-10,681.6,682.0,672.55,679.7,30.5865,9572493
2019-01-11,680.2,685.5,672.5,683.5,30.7575,12281903
2019-01-14,707.0,710.2,695.95,701.9,31.585499999999996,19312937
2019-01-15,707.2,730.0,707.2,726.6,32.697,19671304
2019-01-16,729.9,737.8,728.5,736.8,33.156,9658944
2019-01-17,735.8,739.0,729.1,733.35,33.00075,6903771
2019-01-18,730.0,736.2,726.3,730.95,32.89275,5902151
2019-01-21,738.2,751.0,734.0,745.0,33.525,8129422
2019-01-22,741.25,749.0,734.0,745.35,33.54075,6723375
2019-01-23,742.35,742.6,729.2,731.65,32.92425,7212099
2019-01-24,728.1,736.1,721.0,732.0,32.94,7429783
2019-01-25,728.0,737.9,724.25,730.35,32.86575,5543112
2019-01-28,731.0,732.6,719.0,727.95,32.75775,7944693
2019-01-29,725.5,732.85,716.5,727.9,32.7555,6760819
2019-01-30,727.9,734.8,721.1,725.9,32.665499999999994,5763026
2019-01-31,726.0,751.3,726.0,749.55,33.729749999999996,13825233
2019-02-01,751.35,762.5,744.5,757.05,34.067249999999994,6276585
2019-02-04,757.0,762.5,749.2,755.9,34.015499999999996,3945391
2019-02-05,747.0,759.95,747.0,754.85,33.96825,4694366
2019-02-06,755.55,766.95,754.35,763.3,34.348499999999994,5880482
2019-02-07,763.05,769.45,761.0,764.0,34.379999999999995,3961797
2019-02-08,760.0,772.25,754.9,760.9,34.2405,5915169
2019-02-11,766.9,768.75,759.0,762.8,34.32599999999999,5500216
2019-02-12,760.35,760.35,741.0,750.45,33.770250000000004,7310690
2019-02-13,750.1,759.7,743.65,754.9,33.9705,5050182
2019-02-14,751.0,753.0,737.25,740.05,33.302249999999994,4610535
2019-02-15,742.3,746.5,732.6,741.95,33.387750000000004,5586389
2019-02-18,742.35,747.65,736.0,741.05,33.347249999999995,5346825
2019-02-19,739.1,740.55,721.3,724.3,32.5935,9401334
2019-02-20,727.0,743.0,726.05,740.7,33.3315,5210675
2019-02-21,738.0,738.0,727.1,733.45,33.005250000000004,7202786
2019-02-22,732.5,738.2,728.0,734.95,33.07275,3750833
2019-02-25,734.95,734.95,734.95,734.95,33.07275,1263230
2019-02-25,735.55,758.0,735.55,754.9,33.9705,6547552
2019-02-26,748.6,752.6,740.15,742.5,33.4125,8319610
2019-02-27,745.0,746.4,732.75,735.25,33.08625,5936354
2019-02-28,738.7,742.4,732.3,734.3,33.043499999999995,8559921
2019-03-01,735.5,743.4,735.5,741.9,33.3855,3998826
2019-03-05,740.5,742.5,730.25,732.5,32.9625,4826505
